Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
0.083252,0.203369,0.922852,30.442749,4.137404,5.206107,3,1445474496.254702
0.061279,0.183350,0.057373,-16.305344,31.145039,0.320611,3,1445474496.284683
0.039795,0.151123,0.799316,-23.923664,23.801527,0.290076,3,1445474496.314696
0.035400,0.007812,0.815918,-40.076336,5.206107,3.480916,3,1445474496.344844
0.102295,0.070801,1.241699,-113.938934,19.893129,20.503817,3,1445474496.405033
0.015869,-0.272705,2.041748,-210.519089,67.938934,56.290077,3,1445474496.434640
0.664062,-0.893311,2.515381,15.633588,230.503815,182.992371,3,1445474496.464699
0.733643,0.008301,2.008057,15.633588,250.129776,250.129776,3,1445474496.494726
2.232178,1.113281,2.944336,15.633588,250.129776,250.129776,3,1445474496.524653
0.519775,0.083252,-0.216797,250.129776,250.129776,159.221375,3,1445474496.554716
0.686035,-0.246338,-1.560059,97.496185,15.633588,250.129776,3,1445474496.584707
0.794922,0.034180,0.765137,250.129776,15.633588,213.877869,3,1445474496.615147
0.603760,0.340820,1.396240,155.740463,17.770992,37.862595,3,1445474496.644846
0.435059,-0.407715,1.230957,-3.465649,-75.328247,-92.687019,3,1445474496.674636
0.491455,-0.582275,0.541748,-46.656490,-32.183205,-69.862595,3,1445474496.704647
0.267090,-0.129639,0.323242,-25.557251,-182.793900,-39.572517,3,1445474496.734634
0.409668,-0.209961,0.804443,18.198473,15.633588,30.045801,3,1445474496.764667
0.535645,-0.387207,1.497559,17.832062,15.633588,14.259542,3,1445474496.794648
-0.385986,0.298340,0.608643,-99.236641,4.000000,-102.503815,3,1445474496.824707
-0.633301,-1.570557,0.250000,89.557251,10.229008,-64.595421,3,1445474496.854736
-1.617676,0.323730,2.975830,-16.076336,-12.213740,-0.793893,3,1445474496.884891
-2.010986,0.955811,3.684082,125.404579,76.137405,-45.114502,3,1445474496.914764
-0.213379,0.290771,0.980469,49.419846,-10.656488,22.839695,3,1445474496.944875
0.206299,0.211182,0.912109,36.106869,24.290077,2.351145,3,1445474496.974675
0.068848,0.184814,0.861572,0.717557,10.977099,0.412214,3,1445474497.004666
0.111572,0.192627,0.862549,6.320611,8.641221,-4.366412,3,1445474497.035012
0.101807,0.190674,0.843506,8.442748,8.839695,8.427481,3,1445474497.064668
0.102051,0.191162,0.850342,17.175573,16.763359,4.290076,3,1445474497.095070
0.101318,0.208496,0.868652,22.045801,11.358779,6.519084,3,1445474497.123819
0.097656,0.222412,0.849609,8.961832,10.793893,0.534351,3,1445474497.154669
0.006592,0.227783,0.857910,1.221374,12.839695,0.396947,3,1445474497.183756
0.086426,0.222900,0.852539,-0.152672,3.251908,8.992367,3,1445474497.214748
0.085938,0.223877,0.854980,30.778625,-3.114504,-0.564885,3,1445474497.243808
0.085693,0.217529,0.848145,-6.763359,2.366412,0.320611,3,1445474497.274757
0.084961,0.214355,0.850342,-3.603053,7.938931,-0.137405,3,1445474497.304015
0.082031,0.211670,0.856201,-5.145038,6.091603,-1.480916,3,1445474497.334657
0.081299,0.212646,0.854736,-2.625954,5.984733,-4.473282,3,1445474497.394789
0.083252,0.216553,0.860107,-4.229008,11.465649,12.473283,3,1445474497.424158
0.079346,0.210693,0.858398,-9.190840,-1.328244,-6.458015,3,1445474497.454748
0.079102,0.201660,0.868164,-10.076336,4.809160,5.526718,3,1445474497.484184
0.077637,0.196045,0.864258,-7.297710,2.473282,2.458015,3,1445474497.514689
0.075439,0.192383,0.865967,-12.366412,2.274809,-3.053435,3,1445474497.544278
0.077393,0.189941,0.864258,-13.709924,0.809160,6.671756,3,1445474497.575014
0.086182,0.184082,0.054932,-11.450381,-0.854962,-1.358779,3,1445474497.604326
0.058105,0.178955,0.863037,-17.786259,3.740458,-5.206107,3,1445474497.634674
-0.017578,0.162354,0.699951,-9.969465,-4.580153,-10.427481,3,1445474497.664243
0.116211,0.205078,1.044434,-19.587786,0.320611,-3.938931,3,1445474497.694715
0.070557,0.128418,1.112793,-8.595420,21.847328,-4.748092,3,1445474497.725239
0.046143,0.095703,0.769287,14.274809,34.961834,-12.793893,3,1445474497.754831
0.029541,0.118896,0.710693,10.625955,-13.297709,13.129771,3,1445474497.784659
0.015869,0.172852,1.005127,-13.877863,-33.068703,2.931298,3,1445474497.814844
0.012695,0.333252,1.663818,-56.076336,18.213741,0.442748,3,1445474497.845553
0.846191,0.428711,2.853027,-59.022900,250.129776,-14.458015,3,1445474497.905395
1.171875,0.542236,1.398193,-55.541985,250.129776,-72.137405,3,1445474497.934602
1.537842,0.203857,2.026855,-120.290077,250.129776,-11.603053,3,1445474497.965075
0.116943,-0.003662,-3.276611,136.610687,222.076340,31.236641,3,1445474497.994804
1.008545,-0.591064,-1.042969,155.160309,15.633588,139.603058,3,1445474498.025632
1.175293,-0.278809,1.089844,210.015274,15.633588,34.061069,3,1445474498.054797
0.956787,-0.396973,0.854492,11.419847,15.633588,-93.206108,3,1445474498.085478
0.472412,-0.715088,1.127197,-107.908394,-216.061066,-198.702286,3,1445474498.115182
0.252930,-1.052002,1.046631,-146.732819,-140.320618,-208.931305,3,1445474498.145654
0.318115,-0.620605,0.784424,-89.404579,-189.923660,-156.183212,3,1445474498.174780
0.384521,-0.715088,0.933594,-34.137405,15.633588,-127.862595,3,1445474498.205721
-0.742188,-0.851318,2.309814,56.519085,125.297707,-100.458015,3,1445474498.234658
-0.602783,-0.886230,-0.449951,187.832062,126.839691,-158.396942,3,1445474498.266156
0.426025,-2.118164,-3.598633,50.580154,-248.824432,77.389313,3,1445474498.294757
-1.536621,0.208984,2.919922,-27.465649,24.473282,-249.480911,3,1445474498.324819
-2.500244,0.799316,1.971924,3.725191,15.526717,2.000000,3,1445474498.354749
0.409424,0.507080,0.980713,123.801529,11.190840,-23.755726,3,1445474498.384870
0.133789,0.347656,0.981201,59.862595,53.648853,-35.511452,3,1445474498.414810
0.066162,0.265137,0.858887,-1.053435,4.809160,-8.320611,3,1445474498.444693
0.083740,0.226807,0.848145,30.641222,13.221375,-0.396947,3,1445474498.474746
0.074219,0.206299,0.837158,4.412214,21.938931,-0.641221,3,1445474498.504652
0.060303,0.225830,0.818115,11.450381,11.374045,-13.129771,3,1445474498.534932
0.061035,0.251953,0.863525,12.870229,16.259542,-4.931298,3,1445474498.564655
0.061523,0.256836,0.850830,-1.633588,12.641221,3.664122,3,1445474498.594753
0.055664,0.244873,0.864746,-5.603054,10.687023,1.083969,3,1445474498.624814
0.050049,0.248779,0.870117,-13.770992,12.839695,-1.648855,3,1445474498.654785
0.038818,0.235352,0.868652,-12.473283,13.908397,7.770992,3,1445474498.684865
0.037109,0.230225,0.854492,-18.183207,5.206107,-12.595420,3,1445474498.714775
0.033691,0.223633,0.856201,-22.732824,10.992367,-0.091603,3,1445474498.745221
0.029785,0.210205,0.865479,-19.358778,7.648855,-7.038168,3,1445474498.774842
0.025146,0.200195,0.868164,-20.396946,15.969465,-5.954198,3,1445474498.805110
0.017090,0.194092,0.865967,-15.969465,10.396947,-7.083970,3,1445474498.834751
0.010010,0.172119,0.864746,29.816793,11.083969,-7.694656,3,1445474498.894861
0.002197,0.155762,0.850342,-22.167938,11.083969,-3.740458,3,1445474498.924964
-0.013428,0.152832,0.054199,-19.389313,14.687023,-4.854962,3,1445474498.954862
-0.018066,0.147217,0.903076,-22.503817,14.900764,-7.908397,3,1445474498.984853
-0.015869,0.133545,0.895996,-21.038168,10.977099,0.961832,3,1445474499.015155
-0.012451,0.127441,0.911377,-17.694656,0.519084,30.671755,3,1445474499.045018
-0.028076,0.089844,0.860840,-10.732824,1.496183,-6.259542,3,1445474499.074816
-0.008789,0.072266,0.908691,1.419847,7.068702,-1.175573,3,1445474499.104871
-0.060059,0.069580,0.726562,0.396947,2.961832,-0.381679,3,1445474499.134742
0.498535,0.073242,0.847412,13.923664,-29.343512,20.519083,3,1445474499.164878
0.014648,0.123291,1.061035,-29.709923,-37.954197,17.526718,3,1445474499.194892
0.189453,0.023193,0.152344,-68.732826,28.885496,39.404579,3,1445474499.225155
0.929932,-0.001465,3.191406,-63.389313,250.129776,39.969467,3,1445474499.254876
1.040283,-0.090820,1.173096,-100.305344,250.129776,63.847328,3,1445474499.284881
0.863525,0.163818,1.210205,-74.549622,236.366409,121.740456,3,1445474499.314853
0.994873,0.586670,2.191162,-27.511450,250.129776,70.259544,3,1445474499.345824
1.279053,0.437988,-2.931396,-1.679389,15.633588,95.267174,3,1445474499.404883
0.805664,-0.021729,0.521973,42.824429,15.633588,76.625954,3,1445474499.435046
0.516602,0.122559,1.453857,-8.061069,15.633588,-29.801527,3,1445474499.464841
0.262939,-0.345215,1.137939,-54.931297,-128.183212,-59.374046,3,1445474499.494919
0.208984,-0.489014,0.735352,-74.351143,-157.832062,-28.900763,3,1445474499.524844
0.464600,-0.230469,1.043457,-69.526718,15.633588,20.290077,3,1445474499.554952
2.388916,1.007324,3.361084,-183.251907,183.465652,-0.961832,3,1445474499.584908
-1.573975,0.121582,-0.335938,237.236649,15.633588,248.519089,3,1445474499.614848
-2.444824,1.590088,3.999878,-41.419846,-133.709930,181.732819,3,1445474499.645419
-0.919434,0.522461,0.308105,-60.763359,-18.519083,6.870229,3,1445474499.674866
-1.650879,0.949707,0.972412,-67.862595,-20.824427,-45.526718,3,1445474499.705004
-1.808838,1.362549,1.772461,60.137405,25.541985,98.824425,3,1445474499.734821
-0.629639,0.196289,0.771973,88.259544,13.328244,-14.320611,3,1445474499.764907
0.557373,0.386230,1.334961,125.511452,3.419847,-54.763359,3,1445474499.794953
-0.169189,0.374023,0.806396,42.442749,27.709923,-9.832061,3,1445474499.824867
0.092773,0.253662,0.830322,5.389313,0.152672,30.931297,3,1445474499.855329
0.004883,0.224365,0.828125,-15.435115,-8.198473,-3.480916,3,1445474499.884869
0.073975,0.217041,0.871582,9.068703,0.122137,-1.450382,3,1445474499.914858
0.061035,0.239990,0.856445,18.381680,4.244275,16.290077,3,1445474499.944996
0.064941,0.261230,0.859863,8.213740,-1.725191,-20.763359,3,1445474499.974897
0.004883,0.258301,0.851562,-2.335878,0.519084,-6.473282,3,1445474500.005082
0.057373,0.015625,0.859619,-8.335877,10.793893,-2.290076,3,1445474500.034795
0.055664,0.243408,0.864014,-11.969465,11.175572,3.114504,3,1445474500.064933
0.051270,0.232910,0.053467,-8.198473,11.664123,4.488550,3,1445474500.094974
0.044189,0.230225,0.856445,-2.793893,8.534351,3.358779,3,1445474500.124898
0.041748,0.234619,0.861572,-0.931298,12.931297,4.259542,3,1445474500.155004
0.037109,0.228760,0.849609,-2.152672,0.763359,30.839695,3,1445474500.184854
0.035400,0.233154,0.854004,-7.587786,0.519084,-7.328244,3,1445474500.215645
0.002197,0.232910,0.860352,-10.290076,11.572519,-6.870229,3,1445474500.245224
0.031006,0.221436,0.866699,-14.702291,6.274809,2.305344,3,1445474500.274894
0.024902,0.211426,0.857666,-13.374045,6.885496,-7.099236,3,1445474500.305062
0.015137,0.207031,0.866211,-13.816793,14.793893,-4.320611,3,1445474500.334817
0.011475,0.195557,0.869629,-13.190840,5.801527,30.931297,3,1445474500.394893
0.004883,0.013428,0.869141,-22.519083,8.442748,-10.732824,3,1445474500.425813
0.002930,0.177246,0.892090,-22.748091,10.305344,-7.267176,3,1445474500.454961
0.010986,0.192871,0.909668,-23.969465,8.442748,-8.335877,3,1445474500.484921
-0.010254,0.165527,0.936279,-33.374046,4.427481,-0.229008,3,1445474500.514925
-0.009277,0.112305,0.849609,-21.938931,-22.870230,3.755725,3,1445474500.544976
0.003174,0.071533,0.899414,-23.206106,6.671756,3.740458,3,1445474500.574918
-0.045654,-0.021484,0.772705,-14.748092,0.305344,15.801527,3,1445474500.605040
-0.032471,-0.233154,1.104248,-63.603054,-37.374046,52.213741,3,1445474500.635263
0.019287,-1.385498,1.921631,-137.282440,65.389313,135.145035,3,1445474500.664956
0.849854,-0.798584,2.327393,-124.809158,167.267181,250.129776,3,1445474500.694934
1.343506,-0.073486,0.124512,21.603054,250.129776,250.129776,3,1445474500.724937
1.123535,1.183838,1.515137,-140.824432,238.320618,250.129776,3,1445474500.755424
3.183350,-3.118652,-3.166260,250.129776,250.129776,218.335876,3,1445474500.784989
0.617432,-0.525146,-1.646484,15.633588,15.633588,250.129776,3,1445474500.814946
0.823486,0.021973,0.510742,41.541985,15.633588,250.129776,3,1445474500.845235
0.916992,1.296631,0.873047,-19.267176,-37.450382,194.732819,3,1445474500.905007
0.492676,0.507812,0.431396,-11.251908,-51.740459,205.007629,3,1445474500.934849
0.668701,0.285400,0.120850,-18.854961,-166.534348,250.129776,3,1445474500.964975
0.936768,0.828857,0.042725,-14.671756,15.633588,250.129776,3,1445474500.994943
-0.695557,2.653320,3.999878,-140.137405,-6.305344,129.374039,3,1445474501.024950
-1.443848,2.790527,3.772461,71.740456,13.572519,80.427483,3,1445474501.055239
0.402588,0.777588,0.523682,70.030533,29.251909,-78.229004,3,1445474501.085017
-1.495361,0.757812,0.367188,-74.488548,70.977097,59.465649,3,1445474501.115050
-0.951172,0.033936,1.056396,73.877861,120.366409,54.625954,3,1445474501.145031
0.730713,-0.151123,0.798828,114.625954,11.954199,6.412214,3,1445474501.175002
-0.148926,0.267334,0.923096,92.671753,5.816794,-22.732824,3,1445474501.204838
-0.130371,0.392334,0.827881,54.900764,22.351145,8.564885,3,1445474501.234869
-0.106689,0.364990,0.773926,7.358778,0.534351,3.541985,3,1445474501.264987
-0.097656,0.326904,0.805420,-14.198473,-0.473282,6.076336,3,1445474501.294952
-0.098145,0.308594,0.833984,0.687023,-4.580153,11.068703,3,1445474501.324957
-0.097656,0.307373,0.847168,16.229008,8.824428,15.251908,3,1445474501.355102
-0.100586,0.348145,0.822510,19.068703,10.290076,8.015267,3,1445474501.384983
-0.111328,0.347900,0.828857,4.687023,2.564885,7.496183,3,1445474501.415072
-0.111084,0.022949,0.822998,-1.145038,4.519084,4.122138,3,1445474501.445048
-0.114258,0.341553,0.820068,-10.045801,4.244275,-5.282443,3,1445474501.475033
-0.112549,0.335449,0.824219,-11.954199,5.801527,-8.824428,3,1445474501.505039
-0.118164,0.327637,0.820312,-8.427481,2.167939,-5.450382,3,1445474501.534897
-0.117188,0.325439,0.819092,-9.816793,4.717557,-4.534351,3,1445474501.565025
-0.119873,0.323975,0.823730,-6.885496,6.870229,-0.244275,3,1445474501.594977
0.492676,0.317871,0.823486,-9.343512,4.030534,2.961832,3,1445474501.625221
-0.130371,0.318359,0.817139,-4.183206,6.778626,-9.633588,3,1445474501.655095
-0.133789,0.310547,0.826904,-11.175572,15.099236,0.381679,3,1445474501.685008
-0.130127,0.019531,0.833496,30.610687,13.526717,-11.587787,3,1445474501.715068
-0.141602,0.303223,0.825928,-16.793894,9.709924,-6.122138,3,1445474501.744994
-0.141846,0.296875,0.817139,-18.809160,0.274809,-9.496183,3,1445474501.775053
-0.150391,0.290039,0.825439,-23.725191,10.198473,-13.404580,3,1445474501.805016
-0.163086,0.271484,0.825684,-30.748091,-6.442748,11.694656,3,1445474501.835275
-0.161377,0.015869,0.838379,-23.908398,5.694656,-7.190840,3,1445474501.894999
-0.175293,0.224365,0.853760,-21.282442,-19.938931,-6.687023,3,1445474501.925003
-0.152832,0.225342,0.859131,-27.847328,-32.763359,2.366412,3,1445474501.955120
-0.129883,0.201904,0.856201,-23.908398,-30.992367,9.236641,3,1445474501.985048
-0.113525,0.181641,0.052734,-21.618320,-22.290077,6.763359,3,1445474502.014974
-0.104004,0.164795,0.886475,-47.038166,-20.137405,16.076336,3,1445474502.045378
-0.081299,0.051025,1.139648,-168.274811,27.251909,40.977100,3,1445474502.075064
0.346680,-0.920654,2.019287,15.633588,20.000000,160.045807,3,1445474502.105015
0.317871,-0.163574,1.954590,15.633588,192.519089,183.129776,3,1445474502.135015
0.319824,0.235352,2.150879,15.633588,173.328247,13.358779,3,1445474502.165053
0.959229,0.605469,2.807617,15.633588,236.641220,250.129776,3,1445474502.195029
1.854980,2.852295,-0.541016,250.129776,250.129776,82.702293,3,1445474502.225013
-0.101562,-0.475586,-0.527832,-28.641222,15.633588,250.129776,3,1445474502.255544
-0.084961,-0.075439,0.565430,250.129776,15.633588,250.129776,3,1445474502.285013
0.546631,0.772949,1.833984,4.198473,-150.000000,120.274811,3,1445474502.315052
0.004883,0.307617,0.845947,19.114504,-2.717557,13.480916,3,1445474502.345018
0.089600,-0.057373,-1.633301,-2.885496,15.633588,12.259542,3,1445474502.405013
0.729004,0.409912,0.446289,77.816795,15.633588,193.801529,3,1445474502.434930
0.912354,1.042236,1.610107,24.229008,15.633588,116.152672,3,1445474502.465246
-0.317627,2.160645,0.248291,18.213741,-158.427475,23.633587,3,1445474502.495041
-1.369629,-1.442139,-1.032715,30.610687,34.488548,-12.030535,3,1445474502.525036
-0.776123,-0.385010,1.857666,-18.259542,-3.984733,-11.770992,3,1445474502.555309
-1.454834,-0.620361,2.708008,-71.236641,54.534351,113.923668,3,1445474502.585032
-3.094727,3.246094,1.045898,123.832062,164.442749,101.114502,3,1445474502.615059
0.133057,-0.001221,0.887695,-2.366412,-41.068703,48.702290,3,1445474502.645239
0.258789,0.090332,0.831055,45.648853,18.320610,-15.114504,3,1445474502.675208
-0.028564,0.214111,0.896484,18.442749,5.007634,-5.618320,3,1445474502.705045
0.113525,0.169678,0.864014,4.351145,31.038168,-4.351145,3,1445474502.734966
0.087402,0.177734,0.853027,10.992367,6.381680,0.030534,3,1445474502.765146
0.006348,0.183350,0.859863,11.465649,14.122137,2.351145,3,1445474502.795051
0.088379,0.186279,0.857178,14.702291,8.641221,6.473282,3,1445474502.825063
0.082275,0.203857,0.874268,10.091603,9.022901,-8.671756,3,1445474502.855329
0.083984,0.209473,0.867188,0.198473,7.465649,5.572519,3,1445474502.885133
0.083252,0.204346,0.866455,-2.748092,2.748092,6.702290,3,1445474502.915109
0.084229,0.206299,0.857178,-0.259542,2.564885,-7.068702,3,1445474502.945159
0.080811,0.207275,0.853760,31.175573,-3.587786,-2.106870,3,1445474502.975106
0.078369,0.204102,0.856445,-0.244275,2.274809,-2.549618,3,1445474503.005061
0.073242,0.203125,0.856689,1.770992,8.824428,1.282443,3,1445474503.034975
0.078125,0.204590,0.858887,30.900763,8.931297,0.091603,3,1445474503.065113
0.075439,0.206055,0.864258,-4.290076,6.671756,0.030534,3,1445474503.095275
0.070312,0.200684,0.863525,-6.748092,6.106870,-1.816794,3,1445474503.125097
0.068359,0.197998,0.851562,30.702290,5.221374,-5.954198,3,1445474503.155314
0.062012,0.198486,0.864014,-12.564885,-3.694656,-8.320611,3,1445474503.185083
0.053467,0.012695,0.882812,-12.641221,-3.099237,-2.824427,3,1445474503.215110
0.061279,0.190186,0.860107,-12.381680,31.053434,-6.854962,3,1445474503.244964
0.005371,0.179688,0.866211,-20.580153,-2.916031,-4.641222,3,1445474503.275042
0.073242,0.010498,0.876953,-18.625954,1.877863,3.847328,3,1445474503.305512
0.070068,0.155518,0.895752,-18.854961,-1.450382,-5.099236,3,1445474503.335033
0.072998,0.168701,0.926270,-16.534351,13.908397,1.679389,3,1445474503.394948
0.091064,0.122070,1.023438,5.267176,32.320610,-6.610687,3,1445474503.425095
0.027588,0.005859,0.753662,15.435115,43.480915,-6.076336,3,1445474503.455317
0.009521,0.111816,0.730225,13.267176,-18.564886,8.534351,3,1445474503.485110
0.056641,0.010254,0.935791,-6.961832,-27.374046,16.625954,3,1445474503.515415
0.196045,0.311523,0.120850,-61.541985,-14.259542,24.030535,3,1445474503.546206
0.078857,-0.453369,3.999878,-148.793900,182.335876,69.633591,3,1445474503.575103
1.442871,0.579590,1.785645,-205.557251,250.129776,32.045803,3,1445474503.605588
3.598877,1.444336,1.019043,53.740459,250.129776,2.763359,3,1445474503.634972
0.284180,0.184570,-0.599365,84.748093,-71.435112,96.610687,3,1445474503.665052
0.397705,-0.882568,-0.507324,250.129776,-178.977097,104.106873,3,1445474503.695791
0.780518,-0.691895,0.184082,157.770996,-240.045807,31.114504,3,1445474503.725092
0.701904,-0.328613,0.466553,8.931297,15.633588,-74.977097,3,1445474503.755299
0.465088,-0.432373,0.785645,-75.709923,-229.664124,-167.358780,3,1445474503.785137
0.261475,-0.159912,1.097168,-82.885498,-184.549622,-191.328247,3,1445474503.815161
0.418945,-0.568359,0.936035,-129.419846,-193.557251,-161.114502,3,1445474503.845701
-0.095459,0.461182,0.129639,250.129776,-63.160305,-134.366409,3,1445474503.905083
-0.183594,0.499756,2.717529,15.633588,15.633588,29.160305,3,1445474503.935089
-1.838867,0.915527,3.402100,-55.343510,-68.274811,24.274809,3,1445474503.965111
-1.139160,-0.804443,3.999878,-0.015267,26.137405,-51.496181,3,1445474503.994993
-2.278076,0.824463,-0.377197,65.465652,11.358779,96.519081,3,1445474504.025237
-2.822021,0.348633,1.319336,115.832062,162.702286,79.251907,3,1445474504.055337
0.533691,-0.035645,0.055176,75.709923,-5.648855,1.755725,3,1445474504.085212
0.112549,0.169434,0.941162,59.328243,13.526717,-19.389313,3,1445474504.115140
0.072754,0.212402,0.836182,11.450381,3.450382,-8.549619,3,1445474504.145411
0.080322,0.205566,0.826904,-1.419847,-0.076336,3.862595,3,1445474504.175202
0.093506,0.201416,0.839844,-15.755725,-1.832061,5.786260,3,1445474504.205296
0.085693,0.184570,0.867188,-9.893129,7.740458,9.893129,3,1445474504.235053
0.079102,0.180176,0.887451,4.839694,12.152672,-6.854962,3,1445474504.265172
0.079102,0.193604,0.861084,4.335878,7.648855,0.412214,3,1445474504.295141
0.075928,0.197510,0.860107,2.091603,4.030534,-6.580153,3,1445474504.325292
0.072021,0.192139,0.866455,-2.687023,0.412214,-4.244275,3,1445474504.355777
0.074707,0.192383,0.862549,-8.809160,-3.297710,-3.969466,3,1445474504.385160
0.073730,0.186279,0.864014,-4.122138,3.358779,0.946565,3,1445474504.415240
0.069824,0.178955,0.866455,-7.022901,5.801527,5.832061,3,1445474504.445140
0.068115,0.171387,0.871094,-6.351145,3.450382,5.984733,3,1445474504.475212
0.066162,0.174072,0.869629,-2.045802,2.564885,2.625954,3,1445474504.505350
0.061768,0.169678,0.855957,-10.000000,3.648855,3.648855,3,1445474504.535057
0.069336,0.167969,0.884277,-11.099236,14.885496,0.717557,3,1445474504.565463
0.057129,0.154297,0.879395,-13.282443,12.351145,5.419847,3,1445474504.595162
0.039307,0.154053,0.806885,-8.687023,5.694656,-6.183206,3,1445474504.625210
0.052490,0.144043,0.823486,-9.984733,-3.496183,0.656489,3,1445474504.655353
0.046387,0.135742,0.853516,-6.030534,3.068702,-4.549618,3,1445474504.685351
0.053467,0.146484,0.901855,-15.480916,-0.763359,7.328244,3,1445474504.715259
0.058350,0.142822,0.057129,-11.343512,16.946566,1.206107,3,1445474504.745179
0.027344,0.120361,0.791260,-6.305344,18.702290,3.312977,3,1445474504.775653
0.047607,0.122803,0.054688,3.114504,-0.854962,4.442748,3,1445474504.805382
0.037109,0.008301,0.891113,-2.931298,6.778626,7.160306,3,1445474504.835133
0.058594,0.133301,0.977051,-37.893131,4.412214,4.854962,3,1445474504.895237
0.110352,0.148193,1.385254,-90.931297,22.534351,14.564885,3,1445474504.925305
0.017334,-0.378906,2.674072,-109.816795,148.198471,34.442749,3,1445474504.955310
0.743896,0.155762,2.284424,-113.893127,250.129776,2.137405,3,1445474504.985631
0.521240,-0.239502,1.401367,-168.137405,250.129776,74.992363,3,1445474505.015182
1.456299,-0.199463,1.930176,-243.419846,248.702286,174.885498,3,1445474505.045290
0.887939,0.706055,0.084473,106.534348,250.129776,133.007629,3,1445474505.075253
0.796143,0.546631,1.017334,-70.809158,15.633588,164.045807,3,1445474505.105353
0.883545,0.018066,0.385254,250.129776,15.633588,127.648857,3,1445474505.135097
0.887939,0.160645,1.317383,124.442749,15.633588,123.541985,3,1445474505.165277
0.397949,0.260254,1.325439,58.610687,-110.473282,89.603050,3,1445474505.195728
0.048584,-0.028809,0.809082,-44.061069,30.290077,66.854965,3,1445474505.225238
0.014404,0.065186,0.487061,-73.114502,-133.267181,85.709923,3,1445474505.255426
0.291992,0.304199,0.774170,-17.801527,15.633588,123.969467,3,1445474505.285261
0.533203,0.685059,1.692627,17.480917,15.633588,9.572519,3,1445474505.315178
1.365479,0.986572,-1.993164,5.450382,172.961838,22.015266,3,1445474505.345352
-1.768799,1.700195,3.999878,-20.488550,6.870229,29.877863,3,1445474505.405409
-2.020508,0.059082,1.377686,16.748091,16.839695,21.190840,3,1445474505.435113
-2.486816,0.780029,1.127686,82.412216,185.969467,-20.564886,3,1445474505.465210
0.012939,0.046387,1.040771,38.610687,13.312977,18.656488,3,1445474505.495228
0.129883,0.183350,0.912598,62.412212,14.793893,-24.183207,3,1445474505.525282
0.039307,0.221191,0.052734,26.213741,17.251909,-13.251908,3,1445474505.555323
0.077637,0.225342,0.822754,1.206107,7.954198,1.129771,3,1445474505.585275
0.086914,0.215576,0.854004,-5.404580,0.519084,-10.305344,3,1445474505.615428
0.077881,0.209229,0.860596,0.396947,2.763359,-5.893130,3,1445474505.645364
0.088867,0.213135,0.870361,8.229008,-0.076336,-5.541985,3,1445474505.675285
0.082520,0.227051,0.851562,5.847328,9.709924,-5.541985,3,1445474505.705286
0.074463,0.229736,0.854492,-0.152672,-2.503817,-5.679389,3,1445474505.735144
0.081787,0.230713,0.856201,-3.679389,31.175573,-4.045802,3,1445474505.765313
0.077637,0.227051,0.850586,-2.503817,5.801527,-5.496183,3,1445474505.795245
0.083252,0.224365,0.856201,-6.824428,-3.312977,-5.206107,3,1445474505.825536
0.076416,0.222412,0.851562,31.129770,-0.366412,-6.839694,3,1445474505.855454
0.081055,0.213379,0.860352,-8.412213,0.625954,4.732824,3,1445474505.885287
0.083740,0.206543,0.882080,-7.679389,0.320611,0.030534,3,1445474505.915238
0.082520,0.201904,0.889648,-2.030534,0.122137,-2.977099,3,1445474505.945220
0.065430,0.200928,0.871582,-2.961832,12.839695,5.267176,3,1445474505.975234
0.072754,0.012451,0.843018,-11.572519,-2.030534,6.229008,3,1445474506.005459
0.061035,0.205811,0.911621,-13.801527,1.206107,5.328244,3,1445474506.035245
0.070068,0.214355,0.912842,-15.312977,12.167939,1.419847,3,1445474506.065260
0.056641,0.195557,0.837402,-13.526717,15.389313,-1.297710,3,1445474506.095264
0.050537,0.178467,0.864014,-5.450382,14.412213,3.633588,3,1445474506.125257
0.044434,0.174072,0.856445,-5.190840,21.251909,-0.900763,3,1445474506.155528
0.035400,0.169434,0.842041,-3.190840,7.267176,0.183206,3,1445474506.185261
0.038086,0.010986,0.898438,-0.534351,7.160306,4.030534,3,1445474506.244897
0.042236,0.166504,0.905518,-12.503817,11.083969,0.503817,3,1445474506.249185
0.051758,0.161865,1.068115,-38.641220,15.282443,12.687023,3,1445474506.275260
0.055176,0.025879,1.535889,-80.641220,77.816795,0.824427,3,1445474506.305415
-0.083740,-0.574463,0.100098,-93.862595,205.053436,42.412212,3,1445474506.335235
0.273926,-0.239502,0.133545,-119.312981,157.786255,141.587784,3,1445474506.395249
0.686279,-0.104736,2.173340,-152.931305,250.129776,159.389313,3,1445474506.425356
0.727051,-0.397705,1.800781,-225.786255,250.129776,241.755722,3,1445474506.456269
3.999878,-0.128174,-0.927490,15.633588,250.129776,250.129776,3,1445474506.485333
1.043945,1.935547,0.250000,-20.167938,15.633588,250.091599,3,1445474506.515289
1.055420,0.823242,0.738525,13.877863,15.633588,51.572517,3,1445474506.545289
0.950684,0.305176,1.372559,77.022903,15.633588,12.946565,3,1445474506.575237
0.029297,0.011963,1.410156,50.015266,-188.564880,34.167938,3,1445474506.605480
0.116211,-0.150879,0.831299,20.763359,-116.442749,87.404579,3,1445474506.635260
0.247803,0.171631,0.616455,-32.351147,-161.740463,110.671753,3,1445474506.665240
