Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Label,Timestamp
-0.690430,-0.916016,1.025635,-149.282440,-39.404579,-180.641220,3,1445474454.252375
-2.820312,-0.636475,2.145264,14.793893,51.099236,-139.053436,3,1445474454.282328
0.378662,-0.000732,1.384277,48.732826,108.946564,-76.519081,3,1445474454.312310
-2.916016,1.077393,2.041260,50.671757,118.625954,-91.725189,3,1445474454.342309
0.179443,0.108154,0.058838,23.664122,23.801527,55.114502,3,1445474454.402392
0.084229,0.178955,0.827393,1.175573,0.015267,10.931297,3,1445474454.432239
0.081055,0.011475,0.856201,-6.503817,12.152672,-3.618321,3,1445474454.462318
0.077881,0.153320,0.870850,2.564885,6.595420,4.519084,3,1445474454.492347
0.081055,0.155518,0.874023,11.526717,8.061069,-1.358779,3,1445474454.522505
0.082031,0.162354,0.865723,1.175573,-1.832061,3.083969,3,1445474454.581746
0.075439,0.162109,0.877197,-3.175573,0.519084,-1.129771,3,1445474454.585965
0.072754,0.161865,0.874756,-7.923664,0.610687,-0.519084,3,1445474454.612341
0.076416,0.162354,0.868896,2.702290,-0.259542,2.076336,3,1445474454.642395
0.074707,0.162842,0.862061,-0.717557,5.786260,-1.022901,3,1445474454.672533
0.073486,0.164307,0.866943,-4.396946,-0.473282,6.305344,3,1445474454.702343
0.073975,0.155029,0.867432,-5.343512,6.580153,-6.244275,3,1445474454.732354
0.072510,0.010986,0.862549,-2.290076,-0.763359,2.503817,3,1445474454.762634
0.073730,0.010254,0.866211,-5.664122,4.137404,0.381679,3,1445474454.792360
0.068115,0.154541,0.054932,-4.396946,0.274809,9.251908,3,1445474454.822540
0.070068,0.155518,0.870361,-4.717557,7.465649,-3.496183,3,1445474454.852400
0.005371,0.010986,0.055176,-17.099237,2.564885,-1.282443,3,1445474454.882394
0.073730,0.159668,0.885254,-34.396946,-3.007634,-3.068702,3,1445474454.912420
0.071777,0.113037,0.881836,-48.519085,-2.137405,1.923664,3,1445474454.942408
0.005127,0.074707,0.916260,-84.977097,-6.045802,16.977098,3,1445474454.972924
0.161865,-0.046143,1.116943,-62.595421,24.290077,-7.465649,3,1445474455.003371
0.074951,-0.005859,0.927246,13.236641,34.854961,2.366412,3,1445474455.032306
0.041992,-0.003662,0.802979,32.885498,18.030535,6.793893,3,1445474455.062360
0.041748,0.042725,0.889404,48.641220,4.717557,-2.366412,3,1445474455.092378
0.033936,0.039795,0.898193,39.908398,11.083969,2.656489,3,1445474455.122407
0.168945,0.119385,1.739014,30.916031,-14.167939,8.458015,3,1445474455.152455
0.536865,0.417236,2.860107,53.236641,190.183212,-6.519084,3,1445474455.182532
0.916016,0.773193,1.892090,97.648857,250.129776,-93.114502,3,1445474455.212802
0.859131,0.336914,1.509521,130.641220,250.129776,22.259542,3,1445474455.242624
1.962891,-0.306641,1.708984,122.091606,250.129776,-163.053436,3,1445474455.272543
1.858643,-0.304688,-0.948730,85.190842,250.129776,-199.099243,3,1445474455.302442
0.490479,-1.271240,-1.494873,250.129776,84.854965,-106.671753,3,1445474455.332264
0.609863,-0.357178,-1.192383,227.343506,15.633588,44.564884,3,1445474455.392731
0.711670,-0.059326,1.235352,105.938934,15.633588,-42.045803,3,1445474455.422582
0.268799,-0.484131,1.182373,20.946566,-180.229004,-120.396950,3,1445474455.452442
-0.056885,-1.114502,0.827393,-73.816795,-127.694656,-131.984726,3,1445474455.482362
-0.269775,-0.989502,0.051025,-108.564888,-153.923660,-119.832062,3,1445474455.512382
-0.160645,-0.852051,1.048584,20.687023,-195.022903,-98.809158,3,1445474455.542419
-0.235352,-1.054199,1.044922,-202.473282,-191.603058,-65.938934,3,1445474455.572522
-0.043213,-0.767334,1.633789,-129.664124,15.633588,-33.374046,3,1445474455.602734
-0.438477,1.448975,3.999878,250.129776,250.129776,-38.931297,3,1445474455.632355
-0.764404,0.614990,2.140137,163.709930,-74.137405,51.908398,3,1445474455.662465
-1.947754,-0.577148,1.134277,-23.877863,31.541985,-61.435116,3,1445474455.692483
-2.493164,1.958252,0.559082,90.595421,4.687023,-75.740456,3,1445474455.722514
0.429688,0.768066,1.043945,176.183212,-35.297710,-98.503815,3,1445474455.752381
0.169189,0.354492,0.066895,60.412212,61.083969,-21.343512,3,1445474455.782487
0.017334,0.239746,0.818359,59.938931,30.564886,-32.183205,3,1445474455.812459
0.004150,0.286377,0.838135,11.053435,11.969465,-2.702290,3,1445474455.842443
0.064697,0.259033,0.053467,8.549619,8.534351,-15.419847,3,1445474455.902454
0.003906,0.265869,0.877686,4.977099,14.305344,4.229008,3,1445474455.932351
0.062012,0.269287,0.847656,5.007634,0.519084,1.221374,3,1445474455.962494
0.060059,0.274902,0.847900,-0.625954,0.519084,31.160305,3,1445474455.992480
0.054688,0.275879,0.847412,-6.595420,10.183207,-6.351145,3,1445474456.022617
0.054932,0.266357,0.853760,-11.297709,6.274809,-3.312977,3,1445474456.052477
0.053223,0.260742,0.051025,-12.396947,10.488549,-2.519084,3,1445474456.082429
0.047607,0.249756,0.842529,-10.931297,31.175573,-0.564885,3,1445474456.112432
0.047607,0.246826,0.847900,-6.442748,-3.404580,-2.427481,3,1445474456.142474
0.050293,0.248047,0.846680,-10.900764,3.251908,0.763359,3,1445474456.172607
0.044189,0.241211,0.854736,-9.328244,1.297710,1.770992,3,1445474456.202508
0.042236,0.236084,0.862061,30.396946,0.916031,3.251908,3,1445474456.232768
0.044922,0.235352,0.869141,-14.091603,14.015267,-0.885496,3,1445474456.262650
0.046875,0.227295,0.871094,-19.053434,14.687023,-4.763359,3,1445474456.292426
0.025391,0.228271,0.849121,-19.725191,1.908397,-90.519081,3,1445474456.322657
0.026855,0.207031,0.884033,-36.549618,13.129771,-9.648855,3,1445474456.352455
-0.003662,0.182861,0.965576,-44.717556,16.854961,-13.877863,3,1445474456.382619
0.027588,0.071777,0.054688,-12.564885,32.137405,-15.908397,3,1445474456.412497
-0.038818,0.027832,0.042236,30.366413,49.435116,-5.114504,3,1445474456.442587
-0.085205,0.001953,0.666504,7.435114,-61.923664,27.496183,3,1445474456.472504
0.080566,0.139160,1.524658,-35.587788,-27.664122,38.351147,3,1445474456.502492
0.417725,-0.058350,3.145508,-16.870230,121.862595,28.152672,3,1445474456.532413
0.817383,0.129639,2.357422,28.503817,250.129776,17.938931,3,1445474456.562480
0.880371,-0.629150,1.277100,-7.022901,250.129776,53.893131,3,1445474456.592467
1.723389,-0.320312,1.127197,-69.389313,250.129776,128.595413,3,1445474456.622590
2.764404,2.792480,-1.990479,36.534351,250.129776,-74.824425,3,1445474456.652543
0.830078,-0.035400,-1.869873,-164.717560,15.633588,42.595421,3,1445474456.682524
0.197998,0.483398,0.745605,11.312977,15.633588,71.343513,3,1445474456.712515
0.522949,0.109863,1.367188,23.007633,-171.450378,7.175572,3,1445474456.742515
0.034180,0.461182,0.734863,-20.106871,-118.000000,100.503815,3,1445474456.772654
0.451904,0.098145,0.502930,-56.442749,-163.129776,106.244278,3,1445474456.802468
0.535400,0.004639,0.545898,-57.145039,15.633588,148.961838,3,1445474456.832456
1.113770,2.353027,2.996582,-185.068695,111.832062,250.129776,3,1445474456.892750
-1.462158,3.736572,3.999878,1.007634,224.641220,14.305344,3,1445474456.922700
-1.745361,1.318359,3.999878,-93.557251,44.442749,249.923660,3,1445474456.951682
-2.648193,0.996826,-1.099609,30.610687,56.366413,116.091606,3,1445474456.982489
0.335938,0.586914,0.048584,200.229004,119.328247,7.755725,3,1445474457.012516
1.033447,0.208252,1.348145,120.992363,-5.664122,-22.900763,3,1445474457.042543
0.414062,0.002686,0.956299,113.755722,39.954197,-57.648853,3,1445474457.071628
-0.214111,0.491699,0.045410,48.534351,-4.381680,-42.290077,3,1445474457.102424
0.075684,0.338135,0.051758,-3.206107,1.297710,-5.725191,3,1445474457.132482
0.055908,0.299561,0.834717,-7.068702,5.114504,-16.244274,3,1445474457.162554
0.050293,0.297607,0.864258,9.954199,-3.404580,-6.885496,3,1445474457.192540
0.044189,0.325684,0.824219,17.862595,-2.625954,30.366413,3,1445474457.222768
0.055908,0.022705,0.826660,5.404580,5.984733,-4.183206,3,1445474457.252433
0.052979,0.333984,0.834473,-2.946565,6.366412,1.664122,3,1445474457.282629
0.050781,0.332031,0.832520,-0.198473,3.450382,-4.381680,3,1445474457.312505
0.049805,0.331055,0.822754,-2.305344,-0.274809,0.213740,3,1445474457.342565
0.054932,0.331787,0.825195,1.251908,0.122137,1.541985,3,1445474457.402725
0.054932,0.328857,0.828369,-0.259542,7.740458,7.389313,3,1445474457.432419
0.050537,0.333252,0.822510,-1.053435,0.900763,4.992366,3,1445474457.462554
0.056885,0.340332,0.825439,-4.946565,2.366412,3.282443,3,1445474457.492581
0.053467,0.329590,0.835205,-2.641221,1.206107,13.145039,3,1445474457.522629
0.044678,0.328125,0.829834,1.496183,10.885496,-4.167939,3,1445474457.552572
0.046387,0.330566,0.820312,-2.946565,8.839695,-6.778626,3,1445474457.582492
0.041016,0.330322,0.051025,-4.931298,8.442748,3.648855,3,1445474457.612468
0.035400,0.331055,0.826660,-4.427481,11.465649,0.030534,3,1445474457.642685
0.039551,0.326416,0.832764,-7.893130,10.198473,-8.778625,3,1445474457.672737
0.039062,0.320312,0.855469,-17.435114,15.190840,-4.290076,3,1445474457.702577
0.033203,0.323730,0.054932,-32.458015,0.778626,-3.068702,3,1445474457.732483
0.016602,0.310791,0.870605,-57.893131,21.053434,-6.412214,3,1445474457.762514
-0.009766,0.230713,0.796143,-66.320610,11.664123,2.213740,3,1445474457.792552
-0.009766,0.167969,0.863770,-65.435112,-10.931297,-10.641221,3,1445474457.822706
0.030762,0.173584,0.056641,-57.938931,-2.916031,0.122137,3,1445474457.852902
0.018555,-0.162598,1.003418,-110.900764,31.618320,51.480915,3,1445474457.882593
0.244873,0.457031,1.085205,-192.900757,28.503817,160.106873,3,1445474457.912527
0.488281,-0.738525,1.422363,15.633588,25.175573,248.175568,3,1445474457.942578
0.549561,-0.666016,1.628174,15.633588,69.022903,250.129776,3,1445474457.972620
0.773926,0.081299,1.268555,15.633588,115.709923,250.129776,3,1445474458.002629
1.899658,0.692383,0.305176,18.412214,250.129776,157.145035,3,1445474458.032469
0.012451,0.201416,-0.355225,-13.984733,15.633588,250.129776,3,1445474458.062965
0.197266,-0.278320,0.348389,250.129776,-229.282440,250.129776,3,1445474458.092596
0.735596,0.280762,1.147949,196.702286,-204.809158,250.129776,3,1445474458.122667
0.564453,0.641357,1.054932,162.671753,-140.519089,250.129776,3,1445474458.152517
0.278809,0.289307,0.777344,119.969467,-86.595421,250.129776,3,1445474458.182615
0.304932,-0.160645,0.566650,65.343513,-57.832062,250.129776,3,1445474458.212611
0.581299,0.322266,0.597900,58.137405,-127.877861,250.129776,3,1445474458.242588
0.534424,0.591797,0.741699,54.381680,-155.587784,250.129776,3,1445474458.272895
-0.387207,1.801025,3.999878,-37.358780,21.251909,250.129776,3,1445474458.302716
-0.031494,2.070801,3.522461,15.526717,123.938934,213.633591,3,1445474458.332536
-0.969482,0.699463,1.168213,96.595421,85.862595,-5.725191,3,1445474458.392541
0.008789,0.230469,0.652100,23.923664,-26.595419,-45.282444,3,1445474458.422508
0.046387,0.256836,1.113037,49.755726,16.167938,-3.358779,3,1445474458.452552
0.046143,0.261963,0.858643,2.870229,13.435115,-22.213741,3,1445474458.482569
0.053467,0.316895,0.805664,12.916031,0.793893,11.068703,3,1445474458.512559
0.080322,0.286133,0.808838,-4.900764,-5.557252,6.366412,3,1445474458.542617
0.067627,0.272461,0.852295,30.687023,8.442748,-5.114504,3,1445474458.572677
0.079102,0.254883,0.868164,6.183206,2.183206,0.427481,3,1445474458.602645
0.072510,0.259277,0.843018,1.312977,11.862596,-7.312977,3,1445474458.632760
0.061768,0.294189,0.831543,32.442749,-2.702290,-16.992367,3,1445474458.662553
0.064453,0.322266,0.834961,16.717558,4.519084,-7.893130,3,1445474458.692635
0.059814,0.329834,0.839844,15.541985,33.190838,-10.427481,3,1445474458.722715
0.059814,0.323730,0.837402,1.572519,-4.854962,-0.244275,3,1445474458.752664
0.002441,0.315918,0.831787,1.053435,1.862595,-7.267176,3,1445474458.782573
0.067627,0.020752,0.831055,3.557252,-1.343511,-3.725191,3,1445474458.812764
0.065674,0.310547,0.831055,0.122137,5.297710,-3.053435,3,1445474458.842863
0.068359,0.315918,0.824463,2.610687,-0.961832,3.160305,3,1445474458.902589
0.065430,0.317139,0.828613,1.755725,3.358779,8.259542,3,1445474458.932551
0.005127,0.317871,0.825928,2.137405,9.129771,9.145039,3,1445474458.962558
0.005127,0.317627,0.825195,3.847328,4.122138,8.748092,3,1445474458.992566
0.060059,0.320312,0.820557,-0.977099,8.534351,6.335878,3,1445474459.022689
0.068848,0.322998,0.824219,-3.465649,2.274809,2.931298,3,1445474459.052884
0.057617,0.321533,0.833740,-9.114504,14.992367,-8.885496,3,1445474459.082675
0.044922,0.315186,0.052734,-10.656488,14.793893,-13.496183,3,1445474459.112680
0.048828,0.321289,0.855713,-20.977098,23.893129,-6.839694,3,1445474459.142643
0.028564,0.316162,0.866455,-33.816795,20.274809,-4.198473,3,1445474459.172720
0.019775,0.271240,0.891846,-46.198475,39.068703,-20.488550,3,1445474459.202660
-0.006348,0.264404,0.897705,-37.648853,62.076336,-124.778625,3,1445474459.232722
-0.032959,0.014893,0.883789,-55.419846,30.015266,-23.099237,3,1445474459.262990
0.030273,0.214111,1.119385,-16.030535,-3.297710,-4.503817,3,1445474459.292651
-0.074463,0.005127,0.653076,-12.427481,50.625954,1.786260,3,1445474459.322896
-0.004395,-0.548096,0.093018,-118.549622,-58.992367,84.763359,3,1445474459.352638
1.258789,-0.017090,3.142578,15.633588,250.129776,250.129776,3,1445474459.382616
1.108398,0.131348,2.151123,15.633588,250.129776,250.129776,3,1445474459.412590
1.931396,0.768066,0.138916,15.633588,250.129776,250.129776,3,1445474459.442688
0.293701,0.183350,0.250000,250.129776,250.129776,130.381683,3,1445474459.473027
2.069092,0.566406,0.127197,209.328247,15.633588,154.320618,3,1445474459.502678
1.045166,0.116699,0.790283,78.519081,15.633588,195.068695,3,1445474459.532560
1.017090,0.366211,1.022949,-17.450382,-167.908401,106.366409,3,1445474459.562758
0.479492,0.143311,0.405762,-51.893131,-116.824425,87.343513,3,1445474459.592616
0.460205,-0.049316,0.076172,-60.595421,-221.267181,133.893127,3,1445474459.622730
0.812256,0.312012,0.460449,-53.282444,15.633588,123.541985,3,1445474459.652674
0.964111,0.611572,0.191162,55.282444,-121.526718,20.381680,3,1445474459.683083
-0.495361,0.199707,-0.140625,-161.465652,-10.335877,-18.198473,3,1445474459.712625
-1.779297,1.051758,3.999878,57.190838,100.595421,-26.549618,3,1445474459.742673
-3.421875,-0.113281,0.422607,-5.938931,-36.091602,-81.282440,3,1445474459.772771
-1.696045,-0.369629,0.888428,3.038168,67.160309,30.198473,3,1445474459.802685
0.897705,0.027344,0.070312,125.862595,103.038170,-194.961838,3,1445474459.832589
0.081299,0.325195,0.903564,22.320610,16.854961,-9.603053,3,1445474459.893214
0.006348,0.247803,0.821289,-21.969465,8.442748,-13.038168,3,1445474459.922763
0.104004,0.215576,0.868896,-40.106869,0.229008,24.870230,3,1445474459.952664
0.007324,0.198242,0.054932,-26.458015,0.900763,7.526718,3,1445474459.982693
0.089111,0.011963,0.864258,-12.412213,2.381679,-1.984733,3,1445474460.011708
0.088135,0.191406,0.863770,-2.992366,10.488549,13.175572,3,1445474460.042694
0.092773,0.186279,0.856934,-4.839694,7.557252,-5.954198,3,1445474460.072788
0.073975,0.177246,0.858398,-10.320611,13.328244,2.076336,3,1445474460.102751
0.065918,0.171875,0.857910,-3.557252,5.312977,-2.580153,3,1445474460.132598
0.068359,0.178711,0.858643,4.473282,12.152672,-7.068702,3,1445474460.162836
0.056885,0.178955,0.852295,2.274809,0.656489,-10.778625,3,1445474460.192659
0.051270,0.178711,0.857422,5.740458,6.290076,-5.358778,3,1445474460.222805
0.044678,0.185791,0.858398,3.786260,11.954199,12.167939,3,1445474460.252563
0.048584,0.012695,0.855713,2.320611,1.099237,3.862595,3,1445474460.282737
0.045654,0.183105,0.847412,0.244275,14.106871,-2.274809,3,1445474460.312826
0.043945,0.190674,0.850342,4.305344,1.679389,0.870229,3,1445474460.342717
0.044678,0.186035,0.865723,0.916031,7.175572,0.381679,3,1445474460.402522
0.033203,0.198486,0.874268,-8.778625,12.259542,5.435114,3,1445474460.432609
0.025391,0.191650,0.877930,-20.106871,1.694656,-2.519084,3,1445474460.462678
0.027588,0.181396,0.923096,29.099237,0.778626,5.709924,3,1445474460.492684
0.028076,0.151611,0.954590,-33.603054,-15.129771,23.435114,3,1445474460.522828
0.025391,0.124023,0.961670,-46.091602,0.122137,-2.793893,3,1445474460.552740
0.043213,0.135010,0.972656,-3.755725,65.389313,-16.870230,3,1445474460.582724
-0.020264,0.040771,0.709717,36.183205,47.480915,-6.931298,3,1445474460.612741
-0.107178,0.085938,0.633789,21.114504,-4.671756,10.290076,3,1445474460.642661
-0.010254,0.127197,0.995117,31.206106,-62.396946,14.809160,3,1445474460.673169
0.256836,0.441650,2.323730,-27.190840,-63.770992,15.816793,3,1445474460.702741
1.273193,1.034668,3.999878,67.419846,250.129776,26.183207,3,1445474460.732638
1.485596,0.808350,2.091064,147.877869,250.129776,-188.519089,3,1445474460.762667
2.919189,-0.643555,2.086914,127.633591,250.129776,19.297710,3,1445474460.792758
0.058105,-1.160645,0.542969,19.236641,250.129776,21.618320,3,1445474460.822849
1.092529,-0.692383,-0.723877,-194.732819,15.633588,124.213737,3,1445474460.852779
1.072998,0.124268,0.823242,38.839695,15.633588,-30.946566,3,1445474460.883027
0.732422,-0.035889,1.131836,19.786259,-232.412216,-111.419846,3,1445474460.912714
-0.065918,0.446289,0.965088,-67.221375,-122.122139,-128.702286,3,1445474460.942756
-0.125488,-1.292725,0.042480,-112.427483,-136.992371,-78.381676,3,1445474460.972827
-0.210205,-0.700684,1.241211,-68.045799,15.633588,4.213740,3,1445474461.002730
0.003174,0.467773,1.702881,-51.435116,15.633588,69.603050,3,1445474461.032637
-0.257080,1.090820,3.999878,15.633588,-144.900757,10.702291,3,1445474461.062748
-1.321777,-0.003662,-1.693359,-3.435115,-75.633591,-14.687023,3,1445474461.093021
-1.797363,-0.347168,0.473877,-86.885498,-137.190842,-39.709923,3,1445474461.122838
-2.196777,0.700928,1.082520,-180.106873,11.374045,-1.755725,3,1445474461.152806
-3.039307,1.290283,1.220703,8.000000,11.618320,-75.526718,3,1445474461.182705
-0.395020,0.123535,2.488770,250.129776,229.312973,-102.625954,3,1445474461.212790
0.199463,0.537109,0.956543,74.458015,37.389313,-14.183207,3,1445474461.242703
-0.058838,0.169678,0.857910,56.366413,27.129770,-0.870229,3,1445474461.302131
0.075439,0.214844,0.820557,1.679389,12.351145,-6.045802,3,1445474461.306718
0.093506,0.204834,0.838379,-3.954198,-2.717557,-8.015267,3,1445474461.332661
0.101074,0.012207,0.853760,0.992366,30.885496,0.290076,3,1445474461.392722
0.108643,0.193604,0.869385,11.664123,6.290076,3.526718,3,1445474461.422845
0.097656,0.202881,0.853760,2.702290,2.274809,-1.648855,3,1445474461.452724
0.103516,0.199219,0.863281,1.801527,-0.366412,-3.145038,3,1445474461.482838
0.103027,0.201416,0.867920,31.022902,-0.183206,1.175573,3,1445474461.512721
0.100830,0.203613,0.855225,-5.465649,2.473282,0.076336,3,1445474461.542816
0.103027,0.202637,0.859619,-3.419847,5.496183,-0.870229,3,1445474461.572880
0.097656,0.201660,0.861572,-2.549618,9.221375,3.816794,3,1445474461.602805
0.096680,0.199463,0.863525,-1.282443,7.755725,1.038168,3,1445474461.632689
0.006836,0.198975,0.857910,-2.381679,7.175572,-4.290076,3,1445474461.662785
0.093018,0.200195,0.859863,-2.351145,10.198473,2.106870,3,1445474461.692747
0.090332,0.195557,0.859863,-5.022901,14.900764,-5.190840,3,1445474461.722899
0.081787,0.198730,0.870117,-3.297710,23.694656,-7.603054,3,1445474461.752792
0.072998,0.197266,0.858154,-4.946565,22.824427,-9.526717,3,1445474461.782756
0.069824,0.192871,0.894287,-2.381679,32.412212,-12.824428,3,1445474461.812827
0.053711,0.194336,0.862305,-3.190840,41.908398,-4.335878,3,1445474461.842771
-0.016357,0.185303,0.730957,-22.167938,22.229008,-9.633588,3,1445474461.902762
0.036621,0.216553,0.974854,-34.763359,-6.824428,-20.106871,3,1445474461.932714
0.028076,0.127930,0.724365,30.488550,-11.526717,-4.381680,3,1445474461.962757
0.049805,0.141602,0.848389,-13.465649,-22.091602,1.343511,3,1445474461.992823
0.039551,0.108154,1.137451,-44.045803,-10.549619,17.419847,3,1445474462.022904
0.152100,0.017334,1.987793,-82.259544,39.847328,32.885498,3,1445474462.052922
0.350342,-0.478760,2.682861,-66.519081,250.129776,3.251908,3,1445474462.083501
0.644287,-0.320312,2.072021,-69.282440,250.129776,75.099236,3,1445474462.112716
0.817383,-0.653564,1.846191,-129.740463,250.129776,144.274811,3,1445474462.142811
1.775879,-0.582031,1.977295,16.259542,250.129776,250.129776,3,1445474462.172909
1.382324,0.668701,0.356445,83.435112,250.129776,148.946564,3,1445474462.202803
0.670898,0.566895,0.152100,-75.374046,15.633588,226.000000,3,1445474462.232732
0.669189,-0.076660,-1.302734,105.954201,15.633588,105.984734,3,1445474462.262854
0.874756,0.223877,0.065430,35.908398,-239.343506,128.900757,3,1445474462.293170
0.643066,0.515381,0.068359,-8.335877,23.343512,183.007629,3,1445474462.322897
0.409180,0.731934,0.658203,-93.908394,-87.480919,177.297714,3,1445474462.352864
0.510498,0.666504,1.037109,-81.374046,15.633588,7.648855,3,1445474462.382770
-2.736084,3.999878,3.999878,118.595421,250.129776,28.580153,3,1445474462.412833
-0.203369,3.999878,3.999878,107.618324,250.129776,46.290077,3,1445474462.442756
-2.599609,0.343018,-0.111084,-34.473282,-23.877863,13.251908,3,1445474462.472912
-2.034912,2.356445,2.837158,20.503817,64.793892,119.984734,3,1445474462.503112
-0.111816,-0.044922,0.914062,67.557251,60.900764,0.748092,3,1445474462.532766
0.270020,0.136475,0.061768,85.694656,26.656488,-31.419847,3,1445474462.562888
-0.016357,0.275879,0.819824,23.038168,-2.809160,29.770992,3,1445474462.592792
0.080322,0.226807,0.847168,-3.648855,2.946565,-15.450381,3,1445474462.622866
0.080078,0.210449,0.883057,30.900763,-0.381679,-1.312977,3,1445474462.652858
0.087402,0.212402,0.862549,0.625954,-0.366412,3.877863,3,1445474462.682972
0.086182,0.228760,0.849854,12.122137,8.045801,2.839695,3,1445474462.713282
0.086426,0.237061,0.852051,7.114504,4.625954,-9.190840,3,1445474462.742794
0.086426,0.238037,0.850830,0.503817,-1.633588,-6.763359,3,1445474462.772918
0.081055,0.232178,0.843506,-1.969466,5.496183,-7.297710,3,1445474462.802823
0.085938,0.233643,0.851074,-2.000000,5.801527,-2.366412,3,1445474462.832753
0.084717,0.228027,0.848389,-5.022901,0.610687,31.175573,3,1445474462.892867
0.083984,0.230469,0.857910,-1.480916,-0.167939,-0.656489,3,1445474462.922931
0.080811,0.231445,0.852051,-2.442748,7.267176,-7.557252,3,1445474462.952801
0.082520,0.222900,0.859131,-4.091603,4.427481,30.702290,3,1445474462.982903
0.079834,0.224854,0.866943,-5.969466,-1.343511,-7.404580,3,1445474463.012819
0.075684,0.223145,0.861816,-9.984733,-3.389313,-5.893130,3,1445474463.042805
0.068359,0.218506,0.866943,-9.526717,12.152672,-7.190840,3,1445474463.072794
0.073975,0.013672,0.879639,-7.419847,13.129771,30.809160,3,1445474463.102874
0.064941,0.221436,0.839844,-13.984733,9.328244,-0.137405,3,1445474463.162250
0.064697,0.192383,0.892334,-10.625955,-4.854962,-4.809160,3,1445474463.166576
0.064941,0.210938,0.913818,-3.190840,22.824427,-5.969466,3,1445474463.192855
0.070801,0.205322,0.909912,-16.916031,-4.183206,-1.755725,3,1445474463.222906
0.077881,0.186523,0.924072,-14.778625,2.274809,-6.519084,3,1445474463.252929
0.027588,0.116455,0.806396,30.122137,16.854961,10.519084,3,1445474463.296612
0.072754,0.143555,1.012695,-54.854961,-4.290076,17.877863,3,1445474463.350999
0.104980,0.019775,1.446289,-135.893127,46.213741,39.022900,3,1445474463.352383
0.879150,-0.556396,2.377930,-228.167938,250.129776,197.312973,3,1445474463.402844
1.143799,-0.277588,2.367188,15.633588,250.129776,250.129776,3,1445474463.432811
3.199707,0.691406,2.308105,-195.877869,250.129776,250.129776,3,1445474463.463280
0.836670,1.357422,-0.983887,170.870224,250.129776,7.877862,3,1445474463.492955
1.095947,0.271729,-1.517822,116.519081,15.633588,203.557251,3,1445474463.522960
0.825195,0.484619,-0.339355,245.496185,15.633588,6.015267,3,1445474463.552924
0.648438,-0.099854,1.253906,55.175571,18.564886,80.458015,3,1445474463.583001
0.265625,0.037354,0.932129,-15.923664,-75.923668,76.687019,3,1445474463.613220
0.214111,0.221924,0.544678,-73.450378,26.473282,42.351147,3,1445474463.642968
0.108398,-0.157227,0.477783,28.687023,-180.641220,29.160305,3,1445474463.672851
0.258789,0.082275,1.228027,-28.671755,15.633588,47.908398,3,1445474463.703033
0.309570,0.211426,2.070801,-24.167938,15.633588,46.274811,3,1445474463.732752
-0.328369,1.015381,3.999878,250.129776,-56.824429,-51.022900,3,1445474463.762891
-1.212646,0.450195,1.482666,-123.893127,-81.786263,33.541985,3,1445474463.792821
-1.347656,0.479248,1.355225,-141.389313,-150.687027,173.893127,3,1445474463.822858
-1.687988,1.136719,3.439941,-26.274809,-8.106871,139.954193,3,1445474463.852991
-0.137939,0.619629,1.595947,250.129776,242.045807,-95.129768,3,1445474463.882884
0.284912,0.466064,1.078125,100.641220,3.832061,-70.412216,3,1445474463.913241
-0.004639,0.267334,0.831543,71.984734,28.687023,-25.816793,3,1445474463.942804
0.071289,0.239502,0.878174,18.885496,-2.717557,-13.251908,3,1445474463.972886
0.099365,0.223877,0.856689,-0.625954,-2.229008,0.931298,3,1445474464.002841
0.105469,0.217285,0.848877,3.755725,1.404580,-9.099236,3,1445474464.032744
0.098633,0.226562,0.856201,7.480916,8.916031,-4.763359,3,1445474464.062913
0.097900,0.230957,0.847412,5.068702,-0.854962,3.114504,3,1445474464.092870
0.097656,0.229980,0.857178,31.145039,-0.946565,0.595420,3,1445474464.123285
0.101562,0.229980,0.856689,-2.244275,-3.786260,1.404580,3,1445474464.152823
0.096191,0.230957,0.855469,31.053434,5.587786,6.335878,3,1445474464.182831
0.101807,0.231689,0.053955,-0.091603,-2.320611,1.801527,3,1445474464.212850
0.097412,0.229248,0.847900,-3.190840,6.000000,2.488550,3,1445474464.242807
0.095947,0.223633,0.848877,-0.274809,-2.916031,7.297710,3,1445474464.272959
0.101074,0.226807,0.851807,0.320611,10.091603,-5.648855,3,1445474464.302842
0.099609,0.233398,0.853027,2.564885,2.671756,-5.557252,3,1445474464.333015
0.097656,0.230225,0.856689,-1.038168,1.786260,-9.328244,3,1445474464.392866
0.093262,0.226318,0.850342,30.916031,-3.786260,-0.503817,3,1445474464.422995
0.091797,0.230957,0.858154,-6.381680,-0.167939,-2.122137,3,1445474464.452924
0.093262,0.226074,0.852783,-9.160305,1.282443,-2.137405,3,1445474464.482912
0.081543,0.013916,0.851074,-11.251908,2.473282,-5.221374,3,1445474464.512864
0.086670,0.212891,0.862061,-7.984733,11.572519,31.053434,3,1445474464.544213
0.089844,0.208252,0.894287,-6.137404,16.167938,-6.244275,3,1445474464.572899
0.047363,0.204346,0.823975,-22.091602,3.358779,2.122137,3,1445474464.602895
0.176025,0.296143,1.431152,-19.969465,19.297710,-1.404580,3,1445474464.632843
0.038330,0.109375,0.787109,-21.236641,45.129772,-1.328244,3,1445474464.662881
0.028076,0.122070,0.729736,-40.167938,-0.076336,11.664123,3,1445474464.692945
